# Title : in-situ platforms catalog
# Description : catalog of available MED in-situ platforms
# Project : Copernicus (generated by Hellenic Centre for Marine Research-GREECE)
# Format version : 1.0
# Date of update : 20200330051707
# platform_code,creation_date,update_date,wmo_platform_code,data_source,institution,institution_edmo_code,parameter,last_latitude_observation,last_longitude_observation,last_date_observation
bmed-b93123,2020-03-08T17:40:26Z,2020-03-08T17:40:26Z, ,MO_TS_DC_bmed-b93123,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.284054,10.297713,1996-06-19T15:00:00Z
bmed-b93124,2020-03-08T17:40:27Z,2020-03-08T17:40:27Z, ,MO_TS_DC_bmed-b93124,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.38084,19.286274,1996-08-26T18:00:00Z
bmed-b93125,2020-03-08T17:40:28Z,2020-03-08T17:40:28Z, ,MO_TS_DC_bmed-b93125,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.823635,15.169645,1996-05-23T15:00:00Z
bmed-b93126,2020-03-08T17:40:29Z,2020-03-08T17:40:29Z, ,MO_TS_DC_bmed-b93126,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.182793,12.647594,1996-05-25T15:00:00Z
bmed-b93127,2020-03-08T17:40:30Z,2020-03-08T17:40:30Z, ,MO_TS_DC_bmed-b93127,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.58318,11.447645,1996-06-11T09:00:00Z
bmed-b93128,2020-03-08T17:40:32Z,2020-03-08T17:40:32Z, ,MO_TS_DC_bmed-b93128,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.740086,11.438904,1996-09-06T12:00:00Z
bmed-b93129,2020-03-08T17:40:33Z,2020-03-08T17:40:33Z, ,MO_TS_DC_bmed-b93129,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.272133,16.48308,1996-12-31T12:00:00Z
bmed-b93130,2020-03-08T17:40:34Z,2020-03-08T17:40:34Z, ,MO_TS_DC_bmed-b93130,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.709236,11.09706,1996-08-20T14:59:58Z
bmed-b93131,2020-03-08T17:40:35Z,2020-03-08T17:40:35Z, ,MO_TS_DC_bmed-b93131,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.673714,10.934611,1996-08-27T00:00:00Z
bmed-b93132,2020-03-08T17:40:36Z,2020-03-08T17:40:36Z, ,MO_TS_DC_bmed-b93132,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.45617,19.828562,1996-11-19T15:00:00Z
bmed-b93133,2020-03-08T17:40:38Z,2020-03-08T17:40:38Z, ,MO_TS_DC_bmed-b93133,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.18261,23.415928,1996-12-31T15:00:00Z
bmed-b93134,2020-03-08T17:40:39Z,2020-03-08T17:40:39Z, ,MO_TS_DC_bmed-b93134,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.795094,14.797164,1996-12-24T03:00:00Z
bmed-b93135,2020-03-08T17:40:40Z,2020-03-08T17:40:40Z, ,MO_TS_DC_bmed-b93135,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.677784,15.2572975,1996-09-25T06:00:00Z
bmed-b93321,2020-03-08T17:40:42Z,2020-03-08T17:40:42Z, ,MO_TS_DC_bmed-b93321,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.98893,16.725584,1997-03-02T00:00:00Z
bmed-c06427,2020-03-08T17:40:43Z,2020-03-08T17:40:43Z, ,MO_TS_DC_bmed-c06427,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.032368,23.420593,1993-12-12T18:00:00Z
bmed-c06429,2020-03-08T17:40:44Z,2020-03-08T17:40:44Z, ,MO_TS_DC_bmed-c06429,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.326046,35.15637,1994-02-13T15:00:00Z
bmed-c06596,2020-03-08T17:40:44Z,2020-03-08T17:40:44Z, ,MO_TS_DC_bmed-c06596,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.17172,16.97895,1993-01-02T06:00:00Z
bmed-c06810,2020-03-08T17:40:46Z,2020-03-08T17:40:46Z, ,MO_TS_DC_bmed-c06810,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.998943,26.928745,1993-12-12T18:00:00Z
bmed-c11176,2020-03-08T17:40:47Z,2020-03-08T17:40:47Z, ,MO_TS_DC_bmed-c11176,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.527687,32.956528,1995-12-27T06:00:00Z
bmed-c11286,2020-03-08T17:40:48Z,2020-03-08T17:40:48Z, ,MO_TS_DC_bmed-c11286,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.81637,14.567,1995-10-05T06:00:00Z
bmed-c12582,2020-03-08T17:40:49Z,2020-03-08T17:40:49Z, ,MO_TS_DC_bmed-c12582,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.455902,11.452463,1999-05-29T18:00:00Z
bmed-c12583,2020-03-08T17:40:50Z,2020-03-08T17:40:50Z, ,MO_TS_DC_bmed-c12583,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.300602,0.5997638,1998-04-11T03:00:00Z
bmed-c12584,2020-03-08T17:40:51Z,2020-03-08T17:40:51Z, ,MO_TS_DC_bmed-c12584,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.23703,11.178019,1999-03-31T15:00:00Z
bmed-c12590,2020-03-08T17:40:52Z,2020-03-08T17:40:52Z, ,MO_TS_DC_bmed-c12590,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,32.896946,13.838412,1999-11-11T00:00:00Z
bmed-c12591,2020-03-08T17:40:54Z,2020-03-08T17:40:54Z, ,MO_TS_DC_bmed-c12591,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.414066,12.215612,1999-05-18T00:00:00Z
bmed-c14589,2020-03-08T17:40:55Z,2020-03-08T17:40:55Z, ,MO_TS_DC_bmed-c14589,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.03468,17.695694,1992-02-22T18:00:00Z
bmed-c14614,2020-03-08T17:40:57Z,2020-03-08T17:40:57Z, ,MO_TS_DC_bmed-c14614,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.606453,15.791143,1992-03-02T03:00:00Z
bmed-c14617,2020-03-08T17:40:58Z,2020-03-08T17:40:58Z, ,MO_TS_DC_bmed-c14617,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.37131,34.23962,1992-04-10T15:00:00Z
bmed-c14619,2020-03-08T17:40:59Z,2020-03-08T17:40:59Z, ,MO_TS_DC_bmed-c14619,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.383568,31.14533,1992-03-01T15:00:00Z
bmed-c14631,2020-03-08T17:41:00Z,2020-03-08T17:41:00Z, ,MO_TS_DC_bmed-c14631,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.3145,16.360035,1992-03-20T15:00:00Z
bmed-c14635,2020-03-08T17:41:01Z,2020-03-08T17:41:01Z, ,MO_TS_DC_bmed-c14635,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.548841,25.311567,1992-02-09T18:00:00Z
bmed-c14652,2020-03-08T17:41:02Z,2020-03-08T17:41:02Z, ,MO_TS_DC_bmed-c14652,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.530045,35.669975,1992-02-21T03:00:00Z
bmed-c14654,2020-03-08T17:41:03Z,2020-03-08T17:41:03Z, ,MO_TS_DC_bmed-c14654,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.911983,35.525642,1992-03-07T00:00:00Z
bmed-c14656,2020-03-08T17:41:04Z,2020-03-08T17:41:04Z, ,MO_TS_DC_bmed-c14656,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,32.562897,14.473621,1992-02-23T03:00:00Z
bmed-c15320,2020-03-08T17:41:05Z,2020-03-08T17:41:05Z, ,MO_TS_DC_bmed-c15320,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.46011,34.35175,1995-08-07T15:00:00Z
bmed-c15321,2020-03-08T17:41:07Z,2020-03-08T17:41:07Z, ,MO_TS_DC_bmed-c15321,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.31277,35.221462,1995-08-21T15:00:00Z
bmed-c15322,2020-03-08T17:41:08Z,2020-03-08T17:41:08Z, ,MO_TS_DC_bmed-c15322,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.89291,16.863556,1995-12-26T18:00:00Z
bmed-c15339,2020-03-08T17:41:09Z,2020-03-08T17:41:09Z, ,MO_TS_DC_bmed-c15339,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.947851,15.392061,1994-10-04T18:00:00Z
bmed-c16319,2020-03-08T17:41:10Z,2020-03-08T17:41:10Z, ,MO_TS_DC_bmed-c16319,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.7225,17.344894,1997-02-26T12:00:00Z
bmed-c16376,2020-03-08T17:41:11Z,2020-03-08T17:41:11Z, ,MO_TS_DC_bmed-c16376,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.214085,35.187405,1995-07-31T15:00:00Z
bmed-c16897,2020-03-08T17:41:12Z,2020-03-08T17:41:12Z, ,MO_TS_DC_bmed-c16897,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.57646,15.192897,1998-09-26T12:00:00Z
bmed-c19447,2020-03-08T17:41:14Z,2020-03-08T17:41:14Z, ,MO_TS_DC_bmed-c19447,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,32.961483,13.815025,1997-03-14T17:59:58Z
bmed-c20749,2020-03-08T17:41:15Z,2020-03-08T17:41:15Z, ,MO_TS_DC_bmed-c20749,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.42733,13.689264,1995-10-15T09:00:00Z
bmed-c23348,2020-03-08T17:41:16Z,2020-03-08T17:41:16Z, ,MO_TS_DC_bmed-c23348,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.562786,21.21627,1995-10-26T15:00:00Z
bmed-c29233,2020-03-08T17:41:17Z,2020-03-08T17:41:17Z, ,MO_TS_DC_bmed-c29233,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.31135,14.547305,1998-04-13T15:00:00Z
bmed-c29235,2020-03-08T17:41:18Z,2020-03-08T17:41:18Z, ,MO_TS_DC_bmed-c29235,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.93616,15.573059,1998-03-23T03:00:00Z
bmed-c29237,2020-03-08T17:41:18Z,2020-03-08T17:41:18Z, ,MO_TS_DC_bmed-c29237,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.41661,16.666195,1998-05-26T12:00:00Z
bmed-c29246,2020-03-08T17:41:19Z,2020-03-08T17:41:19Z, ,MO_TS_DC_bmed-c29246,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.840572,16.377926,1998-03-21T12:00:00Z
bmed-c29266,2020-03-08T17:41:21Z,2020-03-08T17:41:21Z, ,MO_TS_DC_bmed-c29266,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.14263,18.803013,1999-01-11T18:00:00Z
bmed-c29276,2020-03-08T17:41:22Z,2020-03-08T17:41:22Z, ,MO_TS_DC_bmed-c29276,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.046993,17.542542,1998-10-22T12:00:00Z
dep0001-ime-md03001,2020-03-08T17:41:23Z,2020-03-08T17:41:23Z, ,MO_TS_DC_dep0001-ime-md03001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.05235,0.92193663,2012-09-22T00:00:00Z
dep0001-ime-md03002,2020-03-08T17:41:25Z,2020-03-08T17:41:25Z, ,MO_TS_DC_dep0001-ime-md03002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.05244,0.8929586,2012-09-22T15:00:00Z
dep0001-ime-md03003,2020-03-08T17:41:26Z,2020-03-08T17:41:26Z, ,MO_TS_DC_dep0001-ime-md03003,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.216454,1.380017,2013-04-20T12:00:00Z
dep0001-ime-md03004,2020-03-08T17:41:27Z,2020-03-08T17:41:27Z, ,MO_TS_DC_dep0001-ime-md03004,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.097443,1.2580328,2013-04-19T14:59:58Z
dep0001-ime-md03006,2020-03-08T17:41:28Z,2020-03-08T17:41:28Z, ,MO_TS_DC_dep0001-ime-md03006,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.87555,1.1064034,2013-04-18T12:00:00Z
dep0001-ime-mli001,2020-03-08T17:41:29Z,2020-03-08T17:41:29Z, ,MO_TS_DC_dep0001-ime-mli001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.973,1.2646197,2012-10-27T15:00:00Z
dep0001-ime-mli002,2020-03-08T17:41:30Z,2020-03-08T17:41:30Z, ,MO_TS_DC_dep0001-ime-mli002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.339287,9.776019,2012-12-29T18:00:00Z
dep0001-ime-mli003,2020-03-08T17:41:32Z,2020-03-08T17:41:32Z, ,MO_TS_DC_dep0001-ime-mli003,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.068268,8.947156,2012-12-05T12:00:00Z
dep0001-ime-mli004,2020-03-08T17:41:33Z,2020-03-08T17:41:33Z, ,MO_TS_DC_dep0001-ime-mli004,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,32.043747,24.061367,2013-04-26T12:00:00Z
dep0001-ime-spot002,2020-03-08T17:41:34Z,2020-03-08T17:41:34Z, ,MO_TS_DC_dep0001-ime-spot002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.86831,1.2133235,2012-11-08T09:00:00Z
dep0001-ime-spot003,2020-03-08T17:41:36Z,2020-03-08T17:41:36Z, ,MO_TS_DC_dep0001-ime-spot003,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.70568,1.4657559,2012-11-15T15:00:00Z
dep0001-ime-spot004,2020-03-08T17:41:37Z,2020-03-08T17:41:37Z, ,MO_TS_DC_dep0001-ime-spot004,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.050697,0.2052986,2012-12-02T15:00:00Z
dep0001-ime-spot006,2020-03-08T17:41:38Z,2020-03-08T17:41:38Z, ,MO_TS_DC_dep0001-ime-spot006,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.80276,1.3168577,2012-10-30T09:00:00Z
dep0001-ime-spot007,2020-03-08T17:41:39Z,2020-03-08T17:41:39Z, ,MO_TS_DC_dep0001-ime-spot007,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.036377,0.95482576,2012-10-29T11:59:58Z
dep0001-ime-spot008,2020-03-08T17:41:40Z,2020-03-08T17:41:40Z, ,MO_TS_DC_dep0001-ime-spot008,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.991497,1.5716629,2012-11-11T12:00:00Z
dep0001-ime-spot009,2020-03-08T17:41:41Z,2020-03-08T17:41:41Z, ,MO_TS_DC_dep0001-ime-spot009,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.425762,3.6415176,2012-11-26T21:00:00Z
dep0001-ime-st002,2020-03-08T17:41:42Z,2020-03-08T17:41:42Z, ,MO_TS_DC_dep0001-ime-st002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.093525,1.4254382,2012-10-27T12:00:00Z
dep0001-ime-svp001,2020-03-08T17:41:44Z,2020-03-08T17:41:44Z, ,MO_TS_DC_dep0001-ime-svp001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.134132,20.493465,1996-12-31T15:00:00Z
dep0001-ime-svp002,2020-03-08T17:41:45Z,2020-03-08T17:41:45Z, ,MO_TS_DC_dep0001-ime-svp002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.12398,3.6679156,2011-09-13T12:00:00Z
dep0001-ime-svp026,2019-07-08T10:09:21Z,2019-07-08T10:09:21Z, ,MO_TS_DC_dep0001-ime-svp026_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.2014,9.301,2018-10-02T18:00:00Z
dep0001-ime-svp027,2019-07-08T10:09:37Z,2019-07-08T10:09:37Z, ,MO_TS_DC_dep0001-ime-svp027_YYYYMM,IMEDEA (Instituto MEDiterr��neo de Estudios Avanzados),957, EWCT NSCT DEPH DROGUE_PRESENCE,44.1718,8.476,2019-03-05T00:00:00Z
dep0001-ime-svp028,2019-07-08T10:09:29Z,2019-07-08T10:09:29Z, ,MO_TS_DC_dep0001-ime-svp028_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.2554,3.1524,2018-12-18T09:00:00Z
dep0001-ime-svp029,2019-07-08T10:09:13Z,2019-07-08T10:09:13Z, ,MO_TS_DC_dep0001-ime-svp029_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.83584,11.110573,2018-08-29T12:00:00Z
dep0001-ime-svp031,2019-07-08T10:09:09Z,2019-07-08T10:09:09Z, ,MO_TS_DC_dep0001-ime-svp031_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.7108,7.4728,2018-07-28T00:00:00Z
dep0001-ime-svp032,2019-07-08T10:09:00Z,2019-07-08T10:09:00Z, ,MO_TS_DC_dep0001-ime-svp032_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.8484,3.2024,2018-06-22T18:00:00Z
dep0001-ime-svp033,2019-07-08T10:09:09Z,2019-07-08T10:09:09Z, ,MO_TS_DC_dep0001-ime-svp033_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.8342,11.1116,2018-07-28T00:00:00Z
dep0001-ime-svp034,2019-07-08T10:09:09Z,2019-07-08T10:09:09Z, ,MO_TS_DC_dep0001-ime-svp034_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.7796,7.3908,2018-07-28T00:00:00Z
dep0001-ime-svp035,2019-07-08T10:09:10Z,2019-07-08T10:09:10Z, ,MO_TS_DC_dep0001-ime-svp035_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.5176,0.8614,2018-07-19T00:00:00Z
dep0001-ime-svpf001,2020-03-08T17:41:56Z,2020-03-08T17:41:56Z, ,MO_TS_DC_dep0001-ime-svpf001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.082485,0.9210766,2012-10-29T12:00:00Z
dep0001-scb-carthe002,2019-07-08T10:09:29Z,2019-07-08T10:09:29Z, ,MO_TS_DC_dep0001-scb-carthe002_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.732906,2.067245,2018-12-14T09:00:00Z
dep0001-scb-carthe003,2019-07-08T10:09:30Z,2019-07-08T10:09:30Z, ,MO_TS_DC_dep0001-scb-carthe003_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.6277,2.561232,2018-12-21T15:00:00Z
dep0001-scb-carthe004,2019-07-08T10:09:26Z,2019-07-08T10:09:26Z, ,MO_TS_DC_dep0001-scb-carthe004_YYYYMM,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.17372,0.71387,2018-11-30T18:00:00Z
dep0001-scb-codei001,2020-03-08T17:42:00Z,2020-03-08T17:42:00Z, ,MO_TS_DC_dep0001-scb-codei001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.86768,4.873544,2014-12-03T06:00:00Z
dep0001-scb-codei002,2020-03-08T17:42:02Z,2020-03-08T17:42:02Z, ,MO_TS_DC_dep0001-scb-codei002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.552,2.1529791,2014-10-11T15:00:00Z
dep0001-scb-codei003,2020-03-08T17:42:03Z,2020-03-08T17:42:03Z, ,MO_TS_DC_dep0001-scb-codei003,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.849857,1.3598119,2014-10-10T00:00:00Z
dep0001-scb-codei004,2020-03-08T17:42:04Z,2020-03-08T17:42:04Z, ,MO_TS_DC_dep0001-scb-codei004,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.816204,1.3637644,2014-10-12T03:00:00Z
dep0001-scb-idrifter004,2020-03-08T17:42:05Z,2020-03-08T17:42:05Z, ,MO_TS_DC_dep0001-scb-idrifter004,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.089375,5.0580125,2013-08-06T18:00:00Z
dep0001-scb-md03i001,2020-03-08T17:42:06Z,2020-03-08T17:42:06Z, ,MO_TS_DC_dep0001-scb-md03i001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.03512,2.345488,2014-10-14T03:00:00Z
dep0001-scb-md03i002,2020-03-08T17:42:07Z,2020-03-08T17:42:07Z, ,MO_TS_DC_dep0001-scb-md03i002,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.9646,1.9666761,2014-10-18T14:59:58Z
dep0001-scb-md03i003,2020-03-08T17:42:08Z,2020-03-08T17:42:08Z, ,MO_TS_DC_dep0001-scb-md03i003,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.867825,1.861619,2014-10-14T21:00:00Z
dep0001-scb-md03i004,2020-03-08T17:42:10Z,2020-03-08T17:42:10Z, ,MO_TS_DC_dep0001-scb-md03i004,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.840557,1.7575636,2014-10-20T00:00:00Z
dep0001-scb-md03i005,2020-03-08T17:42:11Z,2020-03-08T17:42:11Z, ,MO_TS_DC_dep0001-scb-md03i005,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.86071,1.3517728,2014-10-10T09:00:00Z
dep0001-scb-mli001,2020-03-08T17:42:12Z,2020-03-08T17:42:12Z, ,MO_TS_DC_dep0001-scb-mli001,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.56097,1.0792861,2013-11-04T00:00:00Z
